viewerId,asset,device/os,country,state,city,asn,isp,start time (unix time),startup time (ms),playing time (ms),buffering time (ms),interrupts,average bitrate (kbps),startup error,session tags,ip address,cdn,browser,conviva session id,stream url,error list,percentage complete
ea4cb59f741b533377be5d996be072fda17f31d86c526d32bf93de6af236ef8b,Dexter S4:E7 Slack Tide,WIN,canada,on,windsor,7992,Cogeco Canada,1518467484,2951,3131794,0,0,0,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp09b.9c9media.com&brand=crave&c3.video.isLive=F,24.57.58.69,UNKNOWN,Edge,644705:2993794213:3659627050:1788621641:1518330054,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1002100/contentpackages/1346878/manifest.pmpd,,99
ea4cb59f741b533377be5d996be072fda17f31d86c526d32bf93de6af236ef8b,Dexter S4:E8 Road Kill,WIN,canada,on,windsor,7992,Cogeco Canada,1518470619,2359,3073124,3055,1,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-fa-vp12b.9c9media.com&brand=crave&c3.video.isLive=F,24.57.58.69,UNKNOWN,Edge,644705:2993794213:3659627050:1788621641:1518330055,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1002101/contentpackages/1346881/manifest.pmpd,,93
ea4cb59f741b533377be5d996be072fda17f31d86c526d32bf93de6af236ef8b,Dexter S4:E9 Hungry Man,WIN,canada,on,windsor,7992,Cogeco Canada,1518491632,2078,351021,0,0,3346,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp02b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,24.57.58.69,UNKNOWN,Edge,644705:2993794213:3659627050:1788621641:1518330056,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1002102/contentpackages/1346885/manifest.pmpd,,11
ea4cb59f741b533377be5d996be072fda17f31d86c526d32bf93de6af236ef8b,Dexter S4:E10 Lost Boys,WIN,canada,on,windsor,7992,Cogeco Canada,1518492049,3566,3397749,557,1,0,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp04b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,24.57.58.69,UNKNOWN,Edge,644705:2993794213:3659627050:1788621641:1518330057,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1002103/contentpackages/1346887/manifest.pmpd,,99
ea4cb59f741b533377be5d996be072fda17f31d86c526d32bf93de6af236ef8b,"Dexter S4:E11 Hello, Dexter Morgan",WIN,canada,on,windsor,7992,Cogeco Canada,1518495483,3709,2506242,4864,1,0,0,c3.player.name=CRAVETV+VIDI+Web&videoSubDomain=pe-ak-vp05b-9c9media.akamaized.net&brand=crave&c3.video.isLive=F,24.57.58.69,UNKNOWN,Edge,644705:2993794213:3659627050:1788621641:1518330058,https://capi.9c9media.com/destinations/cravetv_web/platforms/desktop/contents/1002104/contentpackages/1346888/manifest.pmpd,,82
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Men's Ice Hockey Pre-Tournament Competition: Canada 4, Sweden 1",WIN,canada,on,toronto,53829,,1518439531,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518439534,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324392/contentpackages/1864018/manifest.mpd,,0
199.85.73.12,From the hospital to the podium for Blouin,WIN,canada,on,toronto,53829,,1518439548,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518439551,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324410/contentpackages/1864067/manifest.mpd,,0
199.85.73.12,"NHL: Canucks 6, Stars 0",WIN,canada,on,toronto,53829,,1518441432,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518441433,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324191/contentpackages/1863979/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Manziel opens up about past mistakes: ""I was self-medicating with alcohol""",WIN,canada,on,toronto,53829,,1518441440,549,4106,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518441444,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324373/contentpackages/1863999/manifest.mpd,,8
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Pierce's 34 joins Celtic lore,WIN,canada,on,toronto,53829,,1518443445,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp06a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443448,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324461/contentpackages/1864109/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Pierce's 34 joins Celtic lore,WIN,canada,on,toronto,53829,,1518443451,481,11362,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp06a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443455,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324461/contentpackages/1864109/manifest.mpd,,19
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBron: 'It's almost like the new guys have been here',WIN,canada,on,toronto,53829,,1518443478,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp07a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443482,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324462/contentpackages/1864110/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Cavs' newest additions paying off immediate dividends,WIN,canada,on,toronto,53829,,1518443491,573,19500,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp09a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443494,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324460/contentpackages/1864112/manifest.mpd,,35
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,TSN Rewind: Vince Carter owns the 2000 Slam Dunk Contest,WIN,canada,on,toronto,53829,,1518443519,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp08a-9c9media.akamaized.net,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443523,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324463/contentpackages/1864111/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Saints' Pro Bowl rookies take over Mardi Gras,WIN,canada,on,toronto,53829,,1518443546,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp10a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443549,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324468/contentpackages/1864113/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"After hiring Reich, real work begins for Colts",WIN,canada,on,toronto,53829,,1518443558,860,63305,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443561,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324469/contentpackages/1864114/manifest.mpd,,100
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Reich agrees to five-year deal to become Colts' head coach ,WIN,canada,on,toronto,53829,,1518443622,476,43830,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp03a-9c9media.akamaized.net,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443562,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324350/contentpackages/1863986/manifest.mpd,,98
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Lots of QB questions left to be answered ,WIN,canada,on,toronto,53829,,1518443666,476,100501,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-ak-vp01a-9c9media.akamaized.net&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518443563,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324249/contentpackages/1863768/manifest.mpd,,85
199.85.73.12,Real Madrid-PSG is a game fit for the Champions League final,WIN,canada,on,toronto,53829,,1518445459,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518445462,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323897/contentpackages/1863118/manifest.mpd,,0
199.85.73.12,Manziel: 'I was self-medicating with alcohol',WIN,canada,on,toronto,53829,,1518446464,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518446467,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324458/contentpackages/1864146/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Manziel opens up about past mistakes: ""I was self-medicating with alcohol""",WIN,canada,on,toronto,53829,,1518446471,517,38004,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518446475,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324373/contentpackages/1863999/manifest.mpd,,72
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Manziel opens up about past mistakes: ""I was self-medicating with alcohol""",WIN,canada,on,toronto,53829,,1518447720,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp04a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518447722,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324373/contentpackages/1863999/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Dreger: Maple Leafs want Marner to shoot more like Saturday night,WIN,canada,on,toronto,53829,,1518447726,584,303,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518447729,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324512/contentpackages/1864174/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Parrot: My goal was to come home with a medal,WIN,canada,on,toronto,53829,,1518447796,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp10a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518447799,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324507/contentpackages/1864173/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518454288,1625,3690,0,0,736,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454290,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,2
199.85.73.12,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518454463,3541,17999,0,0,1952,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454465,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,11
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518454523,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454526,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518454555,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454558,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,0
199.85.73.12,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518454559,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454562,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518454573,472,48649,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454576,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,91
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518456435,891,3747,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454832,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,6
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Danault returns to Habs' practice,WIN,canada,on,toronto,53829,,1518456446,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-ak-vp02a-9c9media.akamaized.net,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518454833,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324444/contentpackages/1864333/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518456469,562,53501,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518456472,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,100
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Leafs face the ultimate ''measuring stick'' game vs. Lightning,WIN,canada,on,toronto,53829,,1518456523,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp05a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518456473,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324448/contentpackages/1864360/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518457039,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518457042,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,0
199.85.73.12,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518457046,-1,0,0,0,0,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518457049,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Brassard on deadline: 'It's part of the game, everyone has a different situation'",WIN,canada,on,toronto,53829,,1518457077,515,1591,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518457080,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324449/contentpackages/1864407/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,"Brassard on deadline: 'It's part of the game, everyone has a different situation'",WIN,canada,on,toronto,53829,,1518458786,864,15771,0,0,1952,0,c3.player.name=TSN+VIDI+Web&videoSubDomain=pe-li-vp04a.9c9media.com&brand=tsn&c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518458789,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324449/contentpackages/1864407/manifest.mpd,,6
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Leafs Lunch Grades of the Game,WIN,canada,on,toronto,53829,,1518459061,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp12a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459065,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324658/contentpackages/1864439/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Lunch Pail player of the week,WIN,canada,on,toronto,53829,,1518459081,631,15227,520,1,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp06a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459084,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324661/contentpackages/1864445/manifest.mpd,,4
199.85.73.12,Real Madrid-PSG is a game fit for the Champions League final,WIN,canada,on,toronto,53829,,1518459214,451,671,0,0,396,0,c3.video.isLive=F,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459218,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1323897/contentpackages/1863118/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518459649,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459651,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,LeBrun: Soshnikov staying on IR buys Leafs some time,WIN,canada,on,toronto,53829,,1518459657,-1,0,0,0,0,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-fa-vp11a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459659,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324450/contentpackages/1864354/manifest.mpd,,0
a72225b3791966e0008597d367daf5068f4864931aace53991f7fc1e699da235,Sens Ice Chips: Tough practice after loss to Leafs,WIN,canada,on,toronto,53829,,1518459664,538,5167,0,0,1952,0,c3.player.name=TSN+VIDI+Web&c3.video.isLive=F&brand=tsn&videoSubDomain=pe-li-vp09a.9c9media.com,199.85.73.12,UNKNOWN,Chrome,646089:3126368574:3875915886:3399397706:1518459667,https://capi.9c9media.com/destinations/tsn_web/platforms/desktop/contents/1324451/contentpackages/1864472/manifest.mpd,,8
